idade,gênero,imc,filhos,fumante,região,encargos
20,feminino,31.725493979065444,1,não,sudoeste,34059.111040598924
29,feminino,21.34200582644916,0,não,sudeste,47334.68414226249
43,masculino,28.576117653588966,3,sim,sudeste,39015.40768397293
33,feminino,27.64127882212893,2,não,sudoeste,4756.201912215121
54,feminino,22.231214789706726,0,sim,nordeste,33143.55797008966
39,feminino,34.71180190065225,2,sim,sudoeste,24730.47815601107
46,feminino,32.38751135524197,3,não,nordeste,20980.608772612584
31,masculino,18.348983260146223,2,não,sudeste,21755.311281819024
45,masculino,25.178291206804417,1,não,sudoeste,50182.35522084468
22,masculino,24.102522773427403,3,não,sudoeste,10890.043588043683
64,feminino,33.00775740940807,2,não,nordeste,6891.112291820972
47,masculino,22.496423473043187,0,não,nordeste,24624.497759804835
63,feminino,34.973661073927516,1,não,nordeste,35955.3577064807
22,masculino,21.401353090188955,1,não,norte,13928.521168540732
29,feminino,22.146037972993543,3,não,norte,40355.96604398069
33,masculino,29.323387581248618,3,não,sudoeste,12541.900903605905
43,feminino,20.7379668461507,1,sim,sudoeste,31376.42943422017
43,feminino,33.109637494009746,3,não,norte,25650.65726248195
38,feminino,19.86879570987567,2,não,norte,29534.32358212097
56,feminino,34.71639613164541,3,não,norte,45814.677880483534
53,masculino,32.86893318755946,1,sim,norte,43502.047196114094
50,feminino,32.27416061169398,2,não,sudoeste,38399.08975094955
47,feminino,24.922694702376127,3,sim,sudoeste,36874.948865743456
54,feminino,26.731908182709702,2,não,nordeste,49118.64356317385
40,masculino,25.75808409832335,0,sim,sudeste,35834.240927896746
27,masculino,34.78625779647206,3,não,norte,48147.113721894195
22,masculino,18.592041005956297,2,não,norte,34115.542855921674
53,feminino,24.489052572355615,1,não,sudoeste,15619.867387909646
51,feminino,34.46260144735727,3,não,nordeste,35952.743562127565
48,masculino,24.27963365922723,0,não,norte,44491.34287370002
27,feminino,24.77251658116723,0,não,sudoeste,34523.81671585211
36,masculino,28.732112689093668,2,não,sudoeste,22604.637823054803
49,feminino,33.42356969807523,2,não,sudeste,51622.99141522774
18,feminino,23.00687680817355,2,sim,nordeste,35700.31439728312
22,masculino,34.10929180092964,2,sim,sudeste,40633.81545053328
62,feminino,22.80354870127017,2,sim,norte,50960.04476151794
21,feminino,31.861705913276985,0,não,norte,50129.89074138849
33,feminino,22.689248311023633,2,não,nordeste,9083.968656235513
41,masculino,19.24072209749776,3,não,sudeste,23114.687869833873
33,feminino,31.8091432963302,2,não,nordeste,25131.146860515255
19,feminino,25.651298594576065,0,não,sudeste,6943.885334487247
45,feminino,24.642732002275935,1,não,sudeste,9418.77277678809
49,feminino,25.308010549157576,3,não,nordeste,29971.97999359825
44,masculino,28.396796836293902,1,não,nordeste,35132.96806720655
37,masculino,22.465788739234327,3,não,sudoeste,22839.634768438005
41,masculino,22.03366705002684,1,não,sudoeste,50262.167554693755
29,feminino,26.218466729430766,2,não,nordeste,18354.872444281424
52,masculino,18.60576728059396,0,não,nordeste,39879.52569980724
50,masculino,28.928439678810534,1,não,norte,23207.591198761493
50,feminino,31.988349330202148,3,não,nordeste,35800.80105323092
60,feminino,30.366085458127465,1,não,sudeste,48789.81979466574
54,feminino,25.978142295062206,1,não,nordeste,27889.420146358367
29,masculino,27.611635360353993,2,não,sudoeste,43229.30120134819
20,feminino,18.445073292365638,1,não,nordeste,35945.52687367663
18,masculino,33.51001410462694,1,não,norte,27106.170815780955
50,feminino,27.487063438005016,3,não,norte,46591.24196345226
57,masculino,23.378954858613767,3,não,norte,16513.49645224318
27,feminino,22.990899614010146,3,não,norte,5981.022390710962
60,feminino,29.214187454516406,3,não,sudeste,37071.92349034001
61,masculino,27.933591480235254,2,não,sudoeste,40631.193545421105
46,feminino,21.19332381278828,3,não,norte,26235.426464548196
30,masculino,24.968624987823063,0,não,norte,29184.071043343494
29,feminino,29.495083208680498,2,não,sudeste,23739.111806405355
48,masculino,23.060130474192846,2,não,nordeste,43133.43343056285
63,masculino,26.657701733733752,1,não,sudeste,18223.00319534846
19,feminino,22.332947609349592,0,não,norte,25880.796325019146
52,feminino,19.218585641785584,3,sim,sudoeste,35071.26021971473
40,feminino,24.60017808445876,2,não,nordeste,27664.207652613084
34,masculino,30.445313585376116,3,não,sudoeste,48782.80294617587
43,masculino,21.635457344002287,0,não,sudoeste,41400.4680322908
25,masculino,30.826558027582585,2,não,sudeste,44382.10450584126
46,masculino,29.381369714827514,1,não,sudeste,20186.768079006542
43,masculino,26.62529629177885,1,não,nordeste,27959.801379108336
27,masculino,34.51474647175411,3,não,nordeste,22169.909185176148
43,masculino,33.01804727463248,2,não,norte,50603.68172650752
51,feminino,27.573995737026692,0,não,sudoeste,42537.13844893913
58,masculino,27.482257872120805,2,não,nordeste,35034.703114460564
24,feminino,22.722112119823095,0,sim,sudoeste,9548.021509162594
21,masculino,33.64337309815504,3,sim,sudoeste,22332.033875969555
62,masculino,33.23078526619914,1,não,nordeste,15863.018556599392
28,masculino,30.614967682524153,3,não,norte,6149.438206022224
46,feminino,20.173995104688853,3,sim,nordeste,19742.877449717438
53,masculino,29.96198121878544,0,não,norte,49702.87219405387
42,masculino,22.30293721840124,1,não,norte,14121.81372008736
38,masculino,21.209766507261055,1,não,nordeste,45479.544436892094
53,feminino,30.906598739213223,3,não,nordeste,24606.762070146837
27,feminino,34.31545995019664,2,não,nordeste,21169.490144958105
54,masculino,19.851397324899622,1,não,sudeste,34217.38980821119
26,masculino,20.787592958273464,0,não,nordeste,45867.58149957466
41,masculino,21.726986303052733,3,não,nordeste,35014.69517998461
52,feminino,34.369488282130966,3,não,norte,45609.84791413211
52,masculino,29.838770988032305,3,não,sudeste,10336.214111386591
53,masculino,29.53089530846951,1,não,norte,42378.1577814698
35,masculino,26.585455602211418,2,não,sudeste,11713.26847244881
56,feminino,27.139128309825317,1,não,sudoeste,45073.17221880964
49,masculino,22.9329452999686,0,não,sudeste,47870.75701683362
41,masculino,20.62731660828664,3,sim,sudeste,17254.16617069973
40,feminino,31.264682317792882,3,sim,norte,16625.057417309647
49,masculino,26.001776934963726,3,sim,sudoeste,33997.5546846136
54,masculino,22.352147741216505,0,não,nordeste,24026.426854371577
29,masculino,28.757278365992796,3,não,nordeste,41997.96477407841
30,feminino,21.560806911041016,0,não,norte,24626.854045773907
40,feminino,26.309197492762003,3,não,norte,22978.59020045296
42,masculino,21.233741643540476,3,não,sudoeste,44287.71822999828
52,feminino,30.91441359816382,0,não,norte,22763.304652480816
58,masculino,23.45363228115911,1,não,norte,41528.97106086002
47,masculino,25.50888234760914,2,não,sudoeste,41739.962915364624
34,feminino,30.832980996846743,0,não,nordeste,29284.035473770793
37,feminino,29.21313814266164,3,não,sudoeste,23530.44869836252
42,feminino,24.79495469195399,2,não,sudoeste,18422.396803822467
39,masculino,19.207476004078497,2,sim,nordeste,34338.949924740766
30,masculino,33.66731888662328,2,não,sudoeste,39529.3703728911
36,masculino,18.13472799551614,1,não,nordeste,20528.269467098842
53,masculino,30.48810042192335,1,sim,norte,55415.0847610977
29,feminino,34.07186786148199,0,não,sudoeste,35523.795860506194
58,masculino,23.21340791613593,0,não,nordeste,8744.299690622925
36,feminino,19.282520036180166,2,sim,sudeste,48933.06204941438
29,masculino,22.242265348867534,2,não,norte,34562.28230581157
26,masculino,23.328110880506404,1,sim,sudeste,27051.48313034862
24,feminino,25.67244479892792,3,não,nordeste,44751.04084330203
45,feminino,26.929064556922068,1,sim,nordeste,35934.32184291718
31,masculino,30.330614239543934,0,sim,sudeste,20801.47074065134
48,feminino,33.31555830700234,1,sim,sudeste,20192.40325785947
36,masculino,25.90149089557282,3,não,sudoeste,41935.11250233996
64,masculino,30.687583403376557,3,sim,norte,37909.45602139357
33,masculino,20.16238181422502,1,não,sudeste,45970.33001028832
22,masculino,23.589314372700116,3,não,nordeste,9939.322310727279
52,feminino,20.007346827086014,0,não,nordeste,10185.966674046094
29,feminino,29.759600175091347,2,não,nordeste,40591.169907944204
42,feminino,33.429971199330694,2,não,sudoeste,27037.383944445144
38,feminino,33.11398828814621,2,sim,sudoeste,14582.559270941634
53,masculino,23.54962194085114,1,sim,nordeste,32797.41543778236
40,masculino,21.981730488261842,2,não,sudoeste,50654.512680548134
33,feminino,22.658854918873747,0,não,sudeste,14287.195487957852
56,feminino,22.88468856483465,0,não,nordeste,17244.0093498755
62,feminino,19.39817786637799,2,não,nordeste,10291.42703961663
59,masculino,20.266850370806807,0,não,nordeste,25461.729977553925
56,feminino,21.646222009429458,2,não,nordeste,39784.3162898833
31,masculino,18.1388730467852,3,não,norte,42982.58475587046
48,feminino,18.802909947451024,1,sim,sudoeste,8056.879841533051
22,feminino,29.875354705695763,3,sim,norte,22752.222316055082
52,masculino,28.52850379090085,1,não,sudeste,35045.10890302487
40,masculino,34.07217821293184,3,sim,sudeste,38088.82907845101
46,feminino,24.82987111510697,3,não,nordeste,14533.229550930193
60,feminino,25.55363852571407,3,não,sudeste,23363.592939265018
28,masculino,19.151497070935104,3,não,nordeste,16045.000251495896
35,masculino,20.588260903291673,2,não,sudoeste,7525.936656029426
64,masculino,29.75732560365779,2,não,norte,20574.570324077744
29,masculino,21.99567547017112,1,não,norte,42620.84011672359
26,masculino,31.14571508094042,0,sim,sudeste,24651.099048417313
27,feminino,29.996561319699573,1,sim,nordeste,49057.47699657687
61,masculino,30.703460936590695,3,não,sudeste,45930.1767132795
34,feminino,29.739904647239165,1,não,norte,7976.090035251718
55,masculino,30.03026674203467,0,não,sudeste,5406.565794736589
24,masculino,27.295591885827918,0,não,norte,20480.253413089886
63,feminino,29.530029875486633,1,não,sudeste,42950.30009985562
30,feminino,26.94504883530695,0,não,norte,8432.516237563343
57,masculino,21.50350571740084,1,não,nordeste,7436.6134328306625
59,masculino,21.69932863759393,0,sim,sudeste,42548.333538096085
26,masculino,24.890145769869363,3,não,sudeste,24884.124566118462
44,feminino,18.236596141983814,0,não,sudoeste,22089.511986054727
19,feminino,33.11804640055883,3,não,nordeste,23869.15943490136
22,masculino,22.56052551354327,1,não,sudeste,13410.65241441909
46,feminino,18.876147063008407,1,sim,sudeste,18538.004739612123
54,masculino,25.215235342768537,0,sim,nordeste,9604.22416296275
55,feminino,31.8651644146942,1,não,norte,30436.894732964705
36,masculino,24.754996659368626,2,sim,sudeste,46187.60332675976
25,masculino,22.465612082756124,1,não,norte,38981.11577991685
62,masculino,27.26334050608036,0,não,sudeste,10140.344179203743
18,feminino,27.764468072752436,1,não,norte,41718.50365641193
39,masculino,30.906224710149395,2,não,sudoeste,51625.20070857435
34,masculino,31.595810475057007,0,não,norte,26537.984813263927
24,feminino,30.005531714950354,2,não,nordeste,29828.271371446754
42,feminino,18.07715658060946,3,não,sudoeste,10214.952775880105
62,masculino,18.03533342572391,0,não,norte,26982.894116672076
21,masculino,34.616649766134145,1,não,norte,33094.92856683964
53,masculino,22.49148677685485,3,sim,sudeste,46238.28022843372
23,masculino,22.799956731062977,3,sim,sudeste,31853.753122380633
48,feminino,30.448098781629305,2,não,nordeste,14572.888724813585
36,masculino,27.88695702906137,0,não,nordeste,44603.779082605506
61,feminino,25.88059539911347,0,não,sudoeste,27877.00902810791
56,masculino,19.979474870287763,1,não,norte,33832.23847451613
44,masculino,19.385290326830322,2,não,nordeste,46692.02656846459
27,masculino,29.96159414340441,1,não,sudeste,46861.47486716
43,feminino,20.11827623707255,3,não,norte,27527.718566484775
36,feminino,25.408774335051536,3,não,nordeste,18434.726928432407
56,feminino,30.514143244143362,3,não,sudoeste,42404.39387213103
20,masculino,33.69438202170713,1,não,nordeste,13946.235799684098
62,feminino,32.85096303182759,3,sim,nordeste,43936.28421630257
30,masculino,32.688572250925155,1,não,norte,37953.17076052328
45,masculino,24.094462890375418,0,não,sudoeste,41267.30796750303
37,masculino,33.76190368240512,2,não,sudoeste,40801.14386426608
45,masculino,29.6222594823709,1,não,sudeste,9635.02617269976
25,masculino,33.07029064974653,3,não,sudoeste,20717.52118308846
58,masculino,19.51171764313452,1,sim,sudoeste,29456.036492751005
56,masculino,18.672488705811634,1,não,norte,6401.172826010442
18,masculino,25.303988549094814,2,não,nordeste,9757.991033583367
20,feminino,32.07625682478746,1,não,sudoeste,6239.260519570493
30,masculino,24.94505645287389,2,sim,nordeste,16662.85426204378
45,feminino,33.039001284218536,2,não,nordeste,13116.394515201337
42,masculino,21.991147874546808,0,não,norte,5108.884529947389
50,masculino,18.668850295123256,0,não,sudoeste,7365.2750882877845
55,masculino,30.94186688807331,3,não,norte,48900.16745022127
23,masculino,28.644862607736002,0,não,nordeste,21572.012257746857
61,feminino,25.481539479494394,2,não,norte,33775.301087185035
62,feminino,32.36938073753892,2,não,sudoeste,32478.817225373445
49,feminino,32.01098700562618,3,não,nordeste,15363.14368369026
62,feminino,23.517081736434047,3,sim,nordeste,9886.177025476078
64,feminino,32.24555629635081,0,não,norte,21501.47118478447
38,feminino,23.86769301284718,3,não,norte,44497.32743923873
33,masculino,28.57234791030976,1,não,norte,48884.6947010135
38,masculino,21.27245922244519,3,sim,sudeste,19633.03516273217
28,feminino,22.49126712457412,2,sim,nordeste,52063.71843348547
54,feminino,25.61392797831027,3,não,sudoeste,36046.206843391825
53,feminino,23.348132748202662,1,sim,norte,19163.99282124412
52,masculino,20.195421533903612,1,não,norte,30193.146277759817
36,masculino,26.19948848066455,1,não,sudoeste,48456.620689840645
37,masculino,26.693075981171177,2,não,sudeste,45816.13440409659
35,masculino,20.698000862263175,0,não,sudoeste,12789.462778980153
64,masculino,20.963326191391683,2,não,nordeste,47708.09147139823
58,feminino,18.498900298188797,2,não,nordeste,31440.976268708062
31,masculino,18.515960572241358,0,não,sudeste,18836.979933955074
32,feminino,24.096730524318993,0,não,norte,22216.484296569037
48,masculino,20.493089756524256,2,não,nordeste,38028.60750750807
18,feminino,33.62455797122037,2,não,norte,43940.275495323214
20,masculino,21.390040936287626,3,não,norte,49689.88857909775
33,masculino,19.121346990127975,1,não,sudoeste,25789.60731097245
40,masculino,24.870887983678546,2,não,sudoeste,18293.592748591193
28,masculino,21.27192099304365,1,não,sudoeste,13152.308285688234
29,masculino,19.050078755764268,0,não,sudoeste,8610.847149811538
27,feminino,30.79636698169683,2,não,nordeste,37326.43214380296
49,masculino,27.470674444976538,0,sim,nordeste,12431.283655189498
33,masculino,18.969183567787912,3,sim,sudeste,12055.569441080046
25,masculino,25.95632211801353,3,não,norte,25840.97907127387
55,masculino,18.660159426915534,1,não,sudeste,25683.78207162258
29,masculino,24.023341461438573,1,sim,sudeste,24966.08555145473
41,masculino,24.175874326863344,3,não,nordeste,50595.6570076932
45,masculino,31.990711015821237,3,não,nordeste,12642.327727684878
25,masculino,30.499844965099726,3,sim,norte,19612.218594817932
45,masculino,33.248043749572176,1,não,sudoeste,26327.584399837524
53,feminino,20.388798003032047,0,não,sudoeste,49853.09643429855
43,feminino,27.073994059858624,3,não,sudoeste,14645.342658025222
25,masculino,18.343237950444756,0,não,sudeste,7454.390056984435
45,masculino,32.033874042161905,1,não,sudeste,41063.6657384229
45,masculino,24.23186491766569,0,não,sudoeste,12823.141339219377
54,masculino,19.178212991839914,1,não,norte,9457.542922346316
58,masculino,23.519172984226415,1,não,sudeste,30521.95040846576
53,feminino,22.877511018988493,2,sim,sudoeste,14691.235844090506
44,masculino,31.022020412303625,3,não,sudeste,49451.09215743441
34,feminino,20.15239417205964,0,sim,norte,9370.676213995303
